AmenityUsageID,UsageDate,UsageDay,DateKey,Year,Month,MonthName,Quarter,DayName,IsoDayOfWeek,IsWeekend,IsHoliday,IsBusinessDay,DACCustomerMembershipID,CustomerID,MembershipID,MembershipActiveIND,EmployeeIND,JoinDate,RenewalDate,AmenityID,AmenityName,AmenityCategory
614,2026-01-17 12:10:00.000,2026-01-17,20260117,2026,1,January,1,Saturday,6,1,0,0,2,5,6,1,0,2026-02-27,2027-02-27,8,Private Event Access,Social
615,2026-01-21 16:35:00.000,2026-01-21,20260121,2026,1,January,1,Wednesday,3,0,0,1,2,5,6,1,0,2026-02-27,2027-02-27,9,Member Networking Events,Social
616,2026-01-27 10:55:00.000,2026-01-27,20260127,2026,1,January,1,Tuesday,2,0,0,1,2,5,6,1,0,2026-02-27,2027-02-27,11,Valet & Parking Access,Facility
617,2026-01-02 13:30:00.000,2026-01-02,20260102,2026,1,January,1,Friday,5,0,0,1,3,7,6,1,0,2026-02-27,2027-02-27,6,Main Dining Room Access,Dining
618,2026-01-04 09:15:00.000,2026-01-04,20260104,2026,1,January,1,Sunday,7,1,0,0,3,7,6,1,0,2026-02-27,2027-02-27,7,Bar & Lounge Access,Dining
619,2026-01-06 15:45:00.000,2026-01-06,20260106,2026,1,January,1,Tuesday,2,0,0,1,3,7,6,1,0,2026-02-27,2027-02-27,8,Private Event Access,Social
620,2026-01-01 11:00:00.000,2026-01-01,20260101,2026,1,January,1,Thursday,4,0,1,0,3,7,6,1,0,2026-02-27,2027-02-27,9,Member Networking Events,Social
621,2026-01-05 14:20:00.000,2026-01-05,20260105,2026,1,January,1,Monday,1,0,0,1,3,7,6,1,0,2026-02-27,2027-02-27,11,Valet & Parking Access,Facility
622,2026-01-11 13:40:00.000,2026-01-11,20260111,2026,1,January,1,Sunday,7,1,0,0,3,7,6,1,0,2026-02-27,2027-02-27,6,Main Dining Room Access,Dining
623,2026-01-16 10:05:00.000,2026-01-16,20260116,2026,1,January,1,Friday,5,0,0,1,3,7,6,1,0,2026-02-27,2027-02-27,7,Bar & Lounge Access,Dining
624,2026-01-19 14:25:00.000,2026-01-19,20260119,2026,1,January,1,Monday,1,0,0,1,3,7,6,1,0,2026-02-27,2027-02-27,8,Private Event Access,Social
625,2026-01-23 11:50:00.000,2026-01-23,20260123,2026,1,January,1,Friday,5,0,0,1,3,7,6,1,0,2026-02-27,2027-02-27,9,Member Networking Events,Social
626,2026-01-29 15:10:00.000,2026-01-29,20260129,2026,1,January,1,Thursday,4,0,0,1,3,7,6,1,0,2026-02-27,2027-02-27,11,Valet & Parking Access,Facility
627,2026-01-01 08:45:00.000,2026-01-01,20260101,2026,1,January,1,Thursday,4,0,1,0,4,8,2,1,0,2026-02-27,2027-02-27,1,Full Fitness Center Access,Athletic
628,2026-01-02 12:00:00.000,2026-01-02,20260102,2026,1,January,1,Friday,5,0,0,1,4,8,2,1,0,2026-02-27,2027-02-27,2,Indoor Pool Access,Athletic
629,2026-01-05 14:30:00.000,2026-01-05,20260105,2026,1,January,1,Monday,1,0,0,1,4,8,2,1,0,2026-02-27,2027-02-27,3,Racquet / Court Access,Athletic
630,2026-01-07 10:20:00.000,2026-01-07,20260107,2026,1,January,1,Wednesday,3,0,0,1,4,8,2,1,0,2026-02-27,2027-02-27,4,Locker Room Access,Athletic
631,2026-01-03 16:15:00.000,2026-01-03,20260103,2026,1,January,1,Saturday,6,1,0,0,4,8,2,1,0,2026-02-27,2027-02-27,5,Spa / Sauna Access,Athletic
632,2026-01-04 13:45:00.000,2026-01-04,20260104,2026,1,January,1,Sunday,7,1,0,0,4,8,2,1,0,2026-02-27,2027-02-27,6,Main Dining Room Access,Dining
633,2026-01-08 11:30:00.000,2026-01-08,20260108,2026,1,January,1,Thursday,4,0,0,1,4,8,2,1,0,2026-02-27,2027-02-27,7,Bar & Lounge Access,Dining
634,2026-01-06 09:20:00.000,2026-01-06,20260106,2026,1,January,1,Tuesday,2,0,0,1,4,8,2,1,0,2026-02-27,2027-02-27,8,Private Event Access,Social
635,2026-01-09 14:50:00.000,2026-01-09,20260109,2026,1,January,1,Friday,5,0,0,1,4,8,2,1,0,2026-02-27,2027-02-27,9,Member Networking Events,Social
636,2026-01-10 10:10:00.000,2026-01-10,20260110,2026,1,January,1,Saturday,6,1,0,0,4,8,2,1,0,2026-02-27,2027-02-27,11,Valet & Parking Access,Facility
637,2026-01-02 15:40:00.000,2026-01-02,20260102,2026,1,January,1,Friday,5,0,0,1,4,8,2,1,0,2026-02-27,2027-02-27,14,Golf Simulator,Athletic
638,2026-01-13 12:25:00.000,2026-01-13,20260113,2026,1,January,1,Tuesday,2,0,0,1,4,8,2,1,0,2026-02-27,2027-02-27,1,Full Fitness Center Access,Athletic
639,2026-01-15 15:50:00.000,2026-01-15,20260115,2026,1,January,1,Thursday,4,0,0,1,4,8,2,1,0,2026-02-27,2027-02-27,2,Indoor Pool Access,Athletic
640,2026-01-20 11:15:00.000,2026-01-20,20260120,2026,1,January,1,Tuesday,2,0,0,1,4,8,2,1,0,2026-02-27,2027-02-27,3,Racquet / Court Access,Athletic
641,2026-01-24 13:45:00.000,2026-01-24,20260124,2026,1,January,1,Saturday,6,1,0,0,4,8,2,1,0,2026-02-27,2027-02-27,4,Locker Room Access,Athletic
642,2026-01-26 09:30:00.000,2026-01-26,20260126,2026,1,January,1,Monday,1,0,0,1,4,8,2,1,0,2026-02-27,2027-02-27,5,Spa / Sauna Access,Athletic
643,2026-01-31 14:55:00.000,2026-01-31,20260131,2026,1,January,1,Saturday,6,1,0,0,4,8,2,1,0,2026-02-27,2027-02-27,6,Main Dining Room Access,Dining
644,2026-01-03 11:15:00.000,2026-01-03,20260103,2026,1,January,1,Saturday,6,1,0,0,5,10,6,1,0,2026-02-27,2027-02-27,6,Main Dining Room Access,Dining
645,2026-01-05 13:45:00.000,2026-01-05,20260105,2026,1,January,1,Monday,1,0,0,1,5,10,6,1,0,2026-02-27,2027-02-27,7,Bar & Lounge Access,Dining
646,2026-01-01 09:30:00.000,2026-01-01,20260101,2026,1,January,1,Thursday,4,0,1,0,5,10,6,1,0,2026-02-27,2027-02-27,8,Private Event Access,Social
647,2026-01-04 14:20:00.000,2026-01-04,20260104,2026,1,January,1,Sunday,7,1,0,0,5,10,6,1,0,2026-02-27,2027-02-27,9,Member Networking Events,Social
648,2026-01-07 12:00:00.000,2026-01-07,20260107,2026,1,January,1,Wednesday,3,0,0,1,5,10,6,1,0,2026-02-27,2027-02-27,11,Valet & Parking Access,Facility
649,2026-01-12 15:30:00.000,2026-01-12,20260112,2026,1,January,1,Monday,1,0,0,1,5,10,6,1,0,2026-02-27,2027-02-27,6,Main Dining Room Access,Dining
650,2026-01-17 10:45:00.000,2026-01-17,20260117,2026,1,January,1,Saturday,6,1,0,0,5,10,6,1,0,2026-02-27,2027-02-27,7,Bar & Lounge Access,Dining
651,2026-01-21 14:20:00.000,2026-01-21,20260121,2026,1,January,1,Wednesday,3,0,0,1,5,10,6,1,0,2026-02-27,2027-02-27,8,Private Event Access,Social
652,2026-01-25 11:55:00.000,2026-01-25,20260125,2026,1,January,1,Sunday,7,1,0,0,5,10,6,1,0,2026-02-27,2027-02-27,9,Member Networking Events,Social
653,2026-01-30 13:10:00.000,2026-01-30,20260130,2026,1,January,1,Friday,5,0,0,1,5,10,6,1,0,2026-02-27,2027-02-27,11,Valet & Parking Access,Facility
654,2026-01-01 09:00:00.000,2026-01-01,20260101,2026,1,January,1,Thursday,4,0,1,0,6,31,2,1,0,2026-02-27,2027-02-27,1,Full Fitness Center Access,Athletic
655,2026-01-02 15:30:00.000,2026-01-02,20260102,2026,1,January,1,Friday,5,0,0,1,6,31,2,1,0,2026-02-27,2027-02-27,2,Indoor Pool Access,Athletic
656,2026-01-04 10:45:00.000,2026-01-04,20260104,2026,1,January,1,Sunday,7,1,0,0,6,31,2,1,0,2026-02-27,2027-02-27,3,Racquet / Court Access,Athletic
657,2026-01-06 14:00:00.000,2026-01-06,20260106,2026,1,January,1,Tuesday,2,0,0,1,6,31,2,1,0,2026-02-27,2027-02-27,4,Locker Room Access,Athletic
658,2026-01-08 11:30:00.000,2026-01-08,20260108,2026,1,January,1,Thursday,4,0,0,1,6,31,2,1,0,2026-02-27,2027-02-27,5,Spa / Sauna Access,Athletic
659,2026-01-03 13:15:00.000,2026-01-03,20260103,2026,1,January,1,Saturday,6,1,0,0,6,31,2,1,0,2026-02-27,2027-02-27,6,Main Dining Room Access,Dining
660,2026-01-05 16:45:00.000,2026-01-05,20260105,2026,1,January,1,Monday,1,0,0,1,6,31,2,1,0,2026-02-27,2027-02-27,7,Bar & Lounge Access,Dining
661,2026-01-07 10:00:00.000,2026-01-07,20260107,2026,1,January,1,Wednesday,3,0,0,1,6,31,2,1,0,2026-02-27,2027-02-27,8,Private Event Access,Social
662,2026-01-09 14:30:00.000,2026-01-09,20260109,2026,1,January,1,Friday,5,0,0,1,6,31,2,1,0,2026-02-27,2027-02-27,9,Member Networking Events,Social
663,2026-01-10 11:15:00.000,2026-01-10,20260110,2026,1,January,1,Saturday,6,1,0,0,6,31,2,1,0,2026-02-27,2027-02-27,11,Valet & Parking Access,Facility
664,2026-01-06 09:45:00.000,2026-01-06,20260106,2026,1,January,1,Tuesday,2,0,0,1,6,31,2,1,0,2026-02-27,2027-02-27,14,Golf Simulator,Athletic
665,2026-01-14 12:50:00.000,2026-01-14,20260114,2026,1,January,1,Wednesday,3,0,0,1,6,31,2,1,0,2026-02-27,2027-02-27,1,Full Fitness Center Access,Athletic
666,2026-01-18 14:15:00.000,2026-01-18,20260118,2026,1,January,1,Sunday,7,1,0,0,6,31,2,1,0,2026-02-27,2027-02-27,2,Indoor Pool Access,Athletic
667,2026-01-22 10:35:00.000,2026-01-22,20260122,2026,1,January,1,Thursday,4,0,0,1,6,31,2,1,0,2026-02-27,2027-02-27,3,Racquet / Court Access,Athletic
668,2026-01-27 15:20:00.000,2026-01-27,20260127,2026,1,January,1,Tuesday,2,0,0,1,6,31,2,1,0,2026-02-27,2027-02-27,4,Locker Room Access,Athletic
669,2026-01-02 12:15:00.000,2026-01-02,20260102,2026,1,January,1,Friday,5,0,0,1,7,33,4,1,0,2026-02-27,2027-02-27,1,Full Fitness Center Access,Athletic
670,2026-01-04 16:45:00.000,2026-01-04,20260104,2026,1,January,1,Sunday,7,1,0,0,7,33,4,1,0,2026-02-27,2027-02-27,2,Indoor Pool Access,Athletic
671,2026-01-07 09:30:00.000,2026-01-07,20260107,2026,1,January,1,Wednesday,3,0,0,1,7,33,4,1,0,2026-02-27,2027-02-27,3,Racquet / Court Access,Athletic
672,2026-01-09 13:00:00.000,2026-01-09,20260109,2026,1,January,1,Friday,5,0,0,1,7,33,4,1,0,2026-02-27,2027-02-27,4,Locker Room Access,Athletic
673,2026-01-01 14:20:00.000,2026-01-01,20260101,2026,1,January,1,Thursday,4,0,1,0,7,33,4,1,0,2026-02-27,2027-02-27,5,Spa / Sauna Access,Athletic
674,2026-01-03 10:50:00.000,2026-01-03,20260103,2026,1,January,1,Saturday,6,1,0,0,7,33,4,1,0,2026-02-27,2027-02-27,6,Main Dining Room Access,Dining
675,2026-01-05 15:30:00.000,2026-01-05,20260105,2026,1,January,1,Monday,1,0,0,1,7,33,4,1,0,2026-02-27,2027-02-27,7,Bar & Lounge Access,Dining
676,2026-01-08 12:15:00.000,2026-01-08,20260108,2026,1,January,1,Thursday,4,0,0,1,7,33,4,1,0,2026-02-27,2027-02-27,8,Private Event Access,Social
677,2026-01-10 11:45:00.000,2026-01-10,20260110,2026,1,January,1,Saturday,6,1,0,0,7,33,4,1,0,2026-02-27,2027-02-27,9,Member Networking Events,Social
678,2026-01-02 13:20:00.000,2026-01-02,20260102,2026,1,January,1,Friday,5,0,0,1,7,33,4,1,0,2026-02-27,2027-02-27,10,Overnight Guest Rooms,Facility
679,2026-01-06 14:00:00.000,2026-01-06,20260106,2026,1,January,1,Tuesday,2,0,0,1,7,33,4,1,0,2026-02-27,2027-02-27,11,Valet & Parking Access,Facility
680,2026-01-04 09:30:00.000,2026-01-04,20260104,2026,1,January,1,Sunday,7,1,0,0,7,33,4,1,0,2026-02-27,2027-02-27,13,Reciprocal Club Privileges,Facility
681,2026-01-07 16:15:00.000,2026-01-07,20260107,2026,1,January,1,Wednesday,3,0,0,1,7,33,4,1,0,2026-02-27,2027-02-27,14,Golf Simulator,Athletic
682,2026-01-13 11:40:00.000,2026-01-13,20260113,2026,1,January,1,Tuesday,2,0,0,1,7,33,4,1,0,2026-02-27,2027-02-27,1,Full Fitness Center Access,Athletic
683,2026-01-16 15:05:00.000,2026-01-16,20260116,2026,1,January,1,Friday,5,0,0,1,7,33,4,1,0,2026-02-27,2027-02-27,2,Indoor Pool Access,Athletic
684,2026-01-20 12:30:00.000,2026-01-20,20260120,2026,1,January,1,Tuesday,2,0,0,1,7,33,4,1,0,2026-02-27,2027-02-27,3,Racquet / Court Access,Athletic
685,2026-01-23 14:50:00.000,2026-01-23,20260123,2026,1,January,1,Friday,5,0,0,1,7,33,4,1,0,2026-02-27,2027-02-27,4,Locker Room Access,Athletic
686,2026-01-28 10:15:00.000,2026-01-28,20260128,2026,1,January,1,Wednesday,3,0,0,1,7,33,4,1,0,2026-02-27,2027-02-27,5,Spa / Sauna Access,Athletic
687,2026-01-01 10:30:00.000,2026-01-01,20260101,2026,1,January,1,Thursday,4,0,1,0,8,42,3,1,0,2026-02-27,2027-02-27,1,Full Fitness Center Access,Athletic
688,2026-01-03 14:15:00.000,2026-01-03,20260103,2026,1,January,1,Saturday,6,1,0,0,8,42,3,1,0,2026-02-27,2027-02-27,2,Indoor Pool Access,Athletic
689,2026-01-05 11:00:00.000,2026-01-05,20260105,2026,1,January,1,Monday,1,0,0,1,8,42,3,1,0,2026-02-27,2027-02-27,3,Racquet / Court Access,Athletic
690,2026-01-07 15:45:00.000,2026-01-07,20260107,2026,1,January,1,Wednesday,3,0,0,1,8,42,3,1,0,2026-02-27,2027-02-27,4,Locker Room Access,Athletic
691,2026-01-09 09:20:00.000,2026-01-09,20260109,2026,1,January,1,Friday,5,0,0,1,8,42,3,1,0,2026-02-27,2027-02-27,5,Spa / Sauna Access,Athletic
692,2026-01-02 13:30:00.000,2026-01-02,20260102,2026,1,January,1,Friday,5,0,0,1,8,42,3,1,0,2026-02-27,2027-02-27,6,Main Dining Room Access,Dining
693,2026-01-04 10:15:00.000,2026-01-04,20260104,2026,1,January,1,Sunday,7,1,0,0,8,42,3,1,0,2026-02-27,2027-02-27,7,Bar & Lounge Access,Dining
694,2026-01-06 14:45:00.000,2026-01-06,20260106,2026,1,January,1,Tuesday,2,0,0,1,8,42,3,1,0,2026-02-27,2027-02-27,8,Private Event Access,Social
695,2026-01-08 11:20:00.000,2026-01-08,20260108,2026,1,January,1,Thursday,4,0,0,1,8,42,3,1,0,2026-02-27,2027-02-27,9,Member Networking Events,Social
696,2026-01-10 15:30:00.000,2026-01-10,20260110,2026,1,January,1,Saturday,6,1,0,0,8,42,3,1,0,2026-02-27,2027-02-27,10,Overnight Guest Rooms,Facility
697,2026-01-03 12:00:00.000,2026-01-03,20260103,2026,1,January,1,Saturday,6,1,0,0,8,42,3,1,0,2026-02-27,2027-02-27,11,Valet & Parking Access,Facility
698,2026-01-05 16:20:00.000,2026-01-05,20260105,2026,1,January,1,Monday,1,0,0,1,8,42,3,1,0,2026-02-27,2027-02-27,13,Reciprocal Club Privileges,Facility
699,2026-01-07 09:50:00.000,2026-01-07,20260107,2026,1,January,1,Wednesday,3,0,0,1,8,42,3,1,0,2026-02-27,2027-02-27,14,Golf Simulator,Athletic
700,2026-01-12 14:25:00.000,2026-01-12,20260112,2026,1,January,1,Monday,1,0,0,1,8,42,3,1,0,2026-02-27,2027-02-27,1,Full Fitness Center Access,Athletic
701,2026-01-19 11:50:00.000,2026-01-19,20260119,2026,1,January,1,Monday,1,0,0,1,8,42,3,1,0,2026-02-27,2027-02-27,2,Indoor Pool Access,Athletic
702,2026-01-24 13:15:00.000,2026-01-24,20260124,2026,1,January,1,Saturday,6,1,0,0,8,42,3,1,0,2026-02-27,2027-02-27,3,Racquet / Court Access,Athletic
703,2026-01-29 15:40:00.000,2026-01-29,20260129,2026,1,January,1,Thursday,4,0,0,1,8,42,3,1,0,2026-02-27,2027-02-27,4,Locker Room Access,Athletic
704,2026-01-02 13:45:00.000,2026-01-02,20260102,2026,1,January,1,Friday,5,0,0,1,9,43,2,1,0,2026-02-27,2027-02-27,1,Full Fitness Center Access,Athletic
705,2026-01-04 10:30:00.000,2026-01-04,20260104,2026,1,January,1,Sunday,7,1,0,0,9,43,2,1,0,2026-02-27,2027-02-27,2,Indoor Pool Access,Athletic
706,2026-01-06 14:15:00.000,2026-01-06,20260106,2026,1,January,1,Tuesday,2,0,0,1,9,43,2,1,0,2026-02-27,2027-02-27,3,Racquet / Court Access,Athletic
707,2026-01-08 12:00:00.000,2026-01-08,20260108,2026,1,January,1,Thursday,4,0,0,1,9,43,2,1,0,2026-02-27,2027-02-27,4,Locker Room Access,Athletic
708,2026-01-01 16:45:00.000,2026-01-01,20260101,2026,1,January,1,Thursday,4,0,1,0,9,43,2,1,0,2026-02-27,2027-02-27,5,Spa / Sauna Access,Athletic
709,2026-01-03 11:15:00.000,2026-01-03,20260103,2026,1,January,1,Saturday,6,1,0,0,9,43,2,1,0,2026-02-27,2027-02-27,6,Main Dining Room Access,Dining
710,2026-01-05 13:50:00.000,2026-01-05,20260105,2026,1,January,1,Monday,1,0,0,1,9,43,2,1,0,2026-02-27,2027-02-27,7,Bar & Lounge Access,Dining
711,2026-01-07 10:20:00.000,2026-01-07,20260107,2026,1,January,1,Wednesday,3,0,0,1,9,43,2,1,0,2026-02-27,2027-02-27,8,Private Event Access,Social
712,2026-01-09 14:40:00.000,2026-01-09,20260109,2026,1,January,1,Friday,5,0,0,1,9,43,2,1,0,2026-02-27,2027-02-27,9,Member Networking Events,Social
713,2026-01-10 09:30:00.000,2026-01-10,20260110,2026,1,January,1,Saturday,6,1,0,0,9,43,2,1,0,2026-02-27,2027-02-27,11,Valet & Parking Access,Facility
714,2026-01-02 15:00:00.000,2026-01-02,20260102,2026,1,January,1,Friday,5,0,0,1,9,43,2,1,0,2026-02-27,2027-02-27,14,Golf Simulator,Athletic
715,2026-01-14 10:55:00.000,2026-01-14,20260114,2026,1,January,1,Wednesday,3,0,0,1,9,43,2,1,0,2026-02-27,2027-02-27,1,Full Fitness Center Access,Athletic
716,2026-01-17 14:20:00.000,2026-01-17,20260117,2026,1,January,1,Saturday,6,1,0,0,9,43,2,1,0,2026-02-27,2027-02-27,2,Indoor Pool Access,Athletic
717,2026-01-21 11:45:00.000,2026-01-21,20260121,2026,1,January,1,Wednesday,3,0,0,1,9,43,2,1,0,2026-02-27,2027-02-27,3,Racquet / Court Access,Athletic
718,2026-01-26 15:10:00.000,2026-01-26,20260126,2026,1,January,1,Monday,1,0,0,1,9,43,2,1,0,2026-02-27,2027-02-27,4,Locker Room Access,Athletic
719,2026-01-30 12:35:00.000,2026-01-30,20260130,2026,1,January,1,Friday,5,0,0,1,9,43,2,1,0,2026-02-27,2027-02-27,5,Spa / Sauna Access,Athletic
720,2026-01-01 11:15:00.000,2026-01-01,20260101,2026,1,January,1,Thursday,4,0,1,0,10,44,5,1,0,2026-02-27,2027-02-27,6,Main Dining Room Access,Dining
721,2026-01-03 15:30:00.000,2026-01-03,20260103,2026,1,January,1,Saturday,6,1,0,0,10,44,5,1,0,2026-02-27,2027-02-27,7,Bar & Lounge Access,Dining
722,2026-01-05 09:45:00.000,2026-01-05,20260105,2026,1,January,1,Monday,1,0,0,1,10,44,5,1,0,2026-02-27,2027-02-27,8,Private Event Access,Social
723,2026-01-07 13:20:00.000,2026-01-07,20260107,2026,1,January,1,Wednesday,3,0,0,1,10,44,5,1,0,2026-02-27,2027-02-27,9,Member Networking Events,Social
724,2026-01-09 16:00:00.000,2026-01-09,20260109,2026,1,January,1,Friday,5,0,0,1,10,44,5,1,0,2026-02-27,2027-02-27,10,Overnight Guest Rooms,Facility
725,2026-01-02 14:15:00.000,2026-01-02,20260102,2026,1,January,1,Friday,5,0,0,1,10,44,5,1,0,2026-02-27,2027-02-27,11,Valet & Parking Access,Facility
726,2026-01-04 11:45:00.000,2026-01-04,20260104,2026,1,January,1,Sunday,7,1,0,0,10,44,5,1,0,2026-02-27,2027-02-27,12,Meeting Room Reservations,Facility
727,2026-01-06 13:30:00.000,2026-01-06,20260106,2026,1,January,1,Tuesday,2,0,0,1,10,44,5,1,0,2026-02-27,2027-02-27,13,Reciprocal Club Privileges,Facility
728,2026-01-08 10:00:00.000,2026-01-08,20260108,2026,1,January,1,Thursday,4,0,0,1,10,44,5,1,0,2026-02-27,2027-02-27,14,Golf Simulator,Athletic
729,2026-01-11 12:40:00.000,2026-01-11,20260111,2026,1,January,1,Sunday,7,1,0,0,10,44,5,1,0,2026-02-27,2027-02-27,6,Main Dining Room Access,Dining
730,2026-01-15 16:05:00.000,2026-01-15,20260115,2026,1,January,1,Thursday,4,0,0,1,10,44,5,1,0,2026-02-27,2027-02-27,7,Bar & Lounge Access,Dining
731,2026-01-19 13:25:00.000,2026-01-19,20260119,2026,1,January,1,Monday,1,0,0,1,10,44,5,1,0,2026-02-27,2027-02-27,8,Private Event Access,Social
732,2026-01-22 10:50:00.000,2026-01-22,20260122,2026,1,January,1,Thursday,4,0,0,1,10,44,5,1,0,2026-02-27,2027-02-27,9,Member Networking Events,Social
733,2026-01-27 14:15:00.000,2026-01-27,20260127,2026,1,January,1,Tuesday,2,0,0,1,10,44,5,1,0,2026-02-27,2027-02-27,10,Overnight Guest Rooms,Facility
734,2026-01-02 10:00:00.000,2026-01-02,20260102,2026,1,January,1,Friday,5,0,0,1,11,45,2,1,0,2026-02-27,2027-02-27,1,Full Fitness Center Access,Athletic
735,2026-01-04 14:30:00.000,2026-01-04,20260104,2026,1,January,1,Sunday,7,1,0,0,11,45,2,1,0,2026-02-27,2027-02-27,2,Indoor Pool Access,Athletic
736,2026-01-06 11:45:00.000,2026-01-06,20260106,2026,1,January,1,Tuesday,2,0,0,1,11,45,2,1,0,2026-02-27,2027-02-27,3,Racquet / Court Access,Athletic
737,2026-01-08 15:15:00.000,2026-01-08,20260108,2026,1,January,1,Thursday,4,0,0,1,11,45,2,1,0,2026-02-27,2027-02-27,4,Locker Room Access,Athletic
738,2026-01-10 09:30:00.000,2026-01-10,20260110,2026,1,January,1,Saturday,6,1,0,0,11,45,2,1,0,2026-02-27,2027-02-27,5,Spa / Sauna Access,Athletic
739,2026-01-01 13:20:00.000,2026-01-01,20260101,2026,1,January,1,Thursday,4,0,1,0,11,45,2,1,0,2026-02-27,2027-02-27,6,Main Dining Room Access,Dining
740,2026-01-03 10:45:00.000,2026-01-03,20260103,2026,1,January,1,Saturday,6,1,0,0,11,45,2,1,0,2026-02-27,2027-02-27,7,Bar & Lounge Access,Dining
741,2026-01-05 14:00:00.000,2026-01-05,20260105,2026,1,January,1,Monday,1,0,0,1,11,45,2,1,0,2026-02-27,2027-02-27,8,Private Event Access,Social
742,2026-01-07 12:15:00.000,2026-01-07,20260107,2026,1,January,1,Wednesday,3,0,0,1,11,45,2,1,0,2026-02-27,2027-02-27,9,Member Networking Events,Social
743,2026-01-09 16:30:00.000,2026-01-09,20260109,2026,1,January,1,Friday,5,0,0,1,11,45,2,1,0,2026-02-27,2027-02-27,11,Valet & Parking Access,Facility
744,2026-01-04 11:00:00.000,2026-01-04,20260104,2026,1,January,1,Sunday,7,1,0,0,11,45,2,1,0,2026-02-27,2027-02-27,14,Golf Simulator,Athletic
745,2026-01-13 15:45:00.000,2026-01-13,20260113,2026,1,January,1,Tuesday,2,0,0,1,11,45,2,1,0,2026-02-27,2027-02-27,1,Full Fitness Center Access,Athletic
746,2026-01-18 12:10:00.000,2026-01-18,20260118,2026,1,January,1,Sunday,7,1,0,0,11,45,2,1,0,2026-02-27,2027-02-27,2,Indoor Pool Access,Athletic
747,2026-01-23 14:35:00.000,2026-01-23,20260123,2026,1,January,1,Friday,5,0,0,1,11,45,2,1,0,2026-02-27,2027-02-27,3,Racquet / Court Access,Athletic
748,2026-01-28 11:20:00.000,2026-01-28,20260128,2026,1,January,1,Wednesday,3,0,0,1,11,45,2,1,0,2026-02-27,2027-02-27,4,Locker Room Access,Athletic
749,2026-01-01 12:45:00.000,2026-01-01,20260101,2026,1,January,1,Thursday,4,0,1,0,12,46,2,1,0,2026-02-27,2027-02-27,1,Full Fitness Center Access,Athletic
750,2026-01-03 16:15:00.000,2026-01-03,20260103,2026,1,January,1,Saturday,6,1,0,0,12,46,2,1,0,2026-02-27,2027-02-27,2,Indoor Pool Access,Athletic
751,2026-01-05 13:00:00.000,2026-01-05,20260105,2026,1,January,1,Monday,1,0,0,1,12,46,2,1,0,2026-02-27,2027-02-27,3,Racquet / Court Access,Athletic
752,2026-01-07 10:30:00.000,2026-01-07,20260107,2026,1,January,1,Wednesday,3,0,0,1,12,46,2,1,0,2026-02-27,2027-02-27,4,Locker Room Access,Athletic
753,2026-01-09 14:45:00.000,2026-01-09,20260109,2026,1,January,1,Friday,5,0,0,1,12,46,2,1,0,2026-02-27,2027-02-27,5,Spa / Sauna Access,Athletic
754,2026-01-02 11:20:00.000,2026-01-02,20260102,2026,1,January,1,Friday,5,0,0,1,12,46,2,1,0,2026-02-27,2027-02-27,6,Main Dining Room Access,Dining
755,2026-01-04 15:40:00.000,2026-01-04,20260104,2026,1,January,1,Sunday,7,1,0,0,12,46,2,1,0,2026-02-27,2027-02-27,7,Bar & Lounge Access,Dining
756,2026-01-06 09:15:00.000,2026-01-06,20260106,2026,1,January,1,Tuesday,2,0,0,1,12,46,2,1,0,2026-02-27,2027-02-27,8,Private Event Access,Social
757,2026-01-08 13:50:00.000,2026-01-08,20260108,2026,1,January,1,Thursday,4,0,0,1,12,46,2,1,0,2026-02-27,2027-02-27,9,Member Networking Events,Social
758,2026-01-10 12:30:00.000,2026-01-10,20260110,2026,1,January,1,Saturday,6,1,0,0,12,46,2,1,0,2026-02-27,2027-02-27,11,Valet & Parking Access,Facility
759,2026-01-03 14:00:00.000,2026-01-03,20260103,2026,1,January,1,Saturday,6,1,0,0,12,46,2,1,0,2026-02-27,2027-02-27,14,Golf Simulator,Athletic
760,2026-01-12 10:25:00.000,2026-01-12,20260112,2026,1,January,1,Monday,1,0,0,1,12,46,2,1,0,2026-02-27,2027-02-27,1,Full Fitness Center Access,Athletic
761,2026-01-16 13:50:00.000,2026-01-16,20260116,2026,1,January,1,Friday,5,0,0,1,12,46,2,1,0,2026-02-27,2027-02-27,2,Indoor Pool Access,Athletic
762,2026-01-20 15:15:00.000,2026-01-20,20260120,2026,1,January,1,Tuesday,2,0,0,1,12,46,2,1,0,2026-02-27,2027-02-27,3,Racquet / Court Access,Athletic
763,2026-01-25 11:40:00.000,2026-01-25,20260125,2026,1,January,1,Sunday,7,1,0,0,12,46,2,1,0,2026-02-27,2027-02-27,4,Locker Room Access,Athletic
764,2026-01-29 14:05:00.000,2026-01-29,20260129,2026,1,January,1,Thursday,4,0,0,1,12,46,2,1,0,2026-02-27,2027-02-27,5,Spa / Sauna Access,Athletic
765,2026-01-02 09:15:00.000,2026-01-02,20260102,2026,1,January,1,Friday,5,0,0,1,13,47,2,1,0,2026-02-27,2027-02-27,1,Full Fitness Center Access,Athletic
766,2026-01-04 13:30:00.000,2026-01-04,20260104,2026,1,January,1,Sunday,7,1,0,0,13,47,2,1,0,2026-02-27,2027-02-27,2,Indoor Pool Access,Athletic
767,2026-01-06 15:45:00.000,2026-01-06,20260106,2026,1,January,1,Tuesday,2,0,0,1,13,47,2,1,0,2026-02-27,2027-02-27,3,Racquet / Court Access,Athletic
